<<<<<<< HEAD
Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD),% Change,
BTC,2019-11-03,9290.8966023936,9230.4788579257,9377.0845217723,9197.8331423071
BTC,2019-11-04,9202.41545055,9290.8997939328,9362.6331368704,9074.3828794251
BTC,2019-11-05,9369.6280811552,9203.82600676,9526.1651953663,9125.8615306776
BTC,2019-11-06,9326.5996237841,9404.3808704159,9466.0709611156,9173.0446858736
BTC,2019-11-07,9335.7524023305,9326.5925312023,9439.2157352965,9254.7321145303
BTC,2019-11-08,9226.4858208826,9331.2157964608,9364.5908136105,9088.1076283266
BTC,2019-11-09,8794.3586445233,9205.6186057378,9247.6143524101,8666.3896136883
BTC,2019-11-10,8798.0420546256,8794.3626098316,8881.9090867746,8719.961753072
BTC,2019-11-11,9081.1868784913,8798.0360673049,9123.3385109165,8742.7376262472
BTC,2019-11-12,8711.5343391679,9081.1777328395,9096.0262777344,8613.8923947128
BTC,2019-11-13,8760.8927181435,8711.5361529991,8856.3815562048,8564.9379334475
BTC,2019-11-14,8749.520591019,8760.8885463841,8837.9212515235,8703.6354498734
BTC,2019-11-15,8656.970922354,8758.5466419692,8785.0541994457,8562.3745932951
BTC,2019-11-16,8500.6435581622,8656.9718583229,8763.903472235,8359.8491915927
BTC,2019-11-17,8469.2608988992,8500.6439356134,8539.1321737562,8423.5432052426
BTC,2019-11-18,8537.3396519676,8469.2610145267,8624.9563052093,8369.2249628799
BTC,2019-11-19,8205.8063659942,8500.6446029465,8500.6464893105,8035.8859070324
BTC,2019-11-20,8118.4885358003,8205.8100433327,8205.8100433327,7988.9226284942
BTC,2019-11-21,8074.8431736099,8119.4844439851,8215.6195886669,8029.0977271002
BTC,2019-11-22,7612.7405735024,8074.8405612179,8118.1139955905,7420.2813215708
BTC,2019-11-23,7262.1105349483,7618.5794132959,7717.8020876528,6804.1430649358
BTC,2019-11-24,7303.4057585242,7262.127934238,7354.8626346009,7094.9757909466
BTC,2019-11-25,7041.7329364242,7303.4142651484,7338.6986773229,6920.6314970308
BTC,2019-11-26,7211.8618087461,6894.6513544812,7368.1473890049,6524.5528585049
BTC,2019-11-27,7141.0694486947,7211.8709827098,7336.3010102776,7012.0577020164
BTC,2019-11-28,7523.4806726005,7141.0755085305,7660.640370473,6851.6229297827
BTC,2019-11-29,7390.207469227,7523.4728866811,7647.5180888521,7379.3099176482
BTC,2019-11-30,7729.265938935,7390.2106561699,7856.6079055294,7378.4055432631
BTC,2019-12-01,7542.2356086361,7748.3354868447,7805.0293223847,7439.0988671462
BTC,2019-12-02,7381.9630078152,7542.2453443015,7564.9400791923,7238.3222325106
BTC,2019-12-03,7333.4329304881,7381.9620050298,7440.61573641,7162.4921248334
BTC,2019-12-04,7315.3677645579,7315.4392033661,7407.4107747383,7238.7305917929
BTC,2019-12-05,7213.7337617194,7315.3692744808,7767.9087248467,7089.1412888854
BTC,2019-12-06,7398.7870496069,7213.7434159704,7488.1377716159,7155.1199462029
BTC,2019-12-07,7511.8805831153,7392.9109372956,7583.3874556567,7304.0704409213
BTC,2019-12-08,7532.1235130864,7511.8846051368,7619.6660178313,7475.0155939926
BTC,2019-12-09,7550.2391998746,7532.1235130405,7573.1560176261,7387.1540158748
BTC,2019-12-10,7333.0960431601,7550.2388152349,7652.7426061678,7285.2277677358
BTC,2019-12-11,7239.762575441,7333.0958889046,7394.5046757608,7161.5272908812
BTC,2019-12-12,7198.0666770463,7240.0782270224,7269.4743912492,7131.6440544468
BTC,2019-12-13,7190.2723692612,7203.9566063196,7282.3361427744,7081.8802205187
BTC,2019-12-14,7238.8743229875,7188.0718951202,7297.5888943435,7183.2017544808
BTC,2019-12-15,7087.0249853497,7238.9930894862,7271.5711842833,7007.4269228552
BTC,2019-12-16,7112.7314761241,7087.0249577639,7198.3238397492,7007.5588139996
BTC,2019-12-17,6883.4963937703,7112.5049767671,7139.5802433663,6828.4794483346
BTC,2019-12-18,6584.0288433458,6884.6615535556,6933.7411793769,6565.0096445899
BTC,2019-12-19,7424.0154002314,6584.0304242163,7424.0640296275,6427.9593864456
BTC,2019-12-20,7147.5683237876,7285.1220444953,7367.1588561057,7043.1622494564
BTC,2019-12-21,7139.9333705301,7147.5690010018,7177.3921510618,7076.1110403604
BTC,2019-12-22,7286.3350811573,7155.2131745547,7328.9308126043,7122.024233486
BTC,2019-12-23,7236.9862046092,7286.3363101526,7356.6405191403,7083.7347260972
BTC,2019-12-24,7166.1723785327,7236.9860862933,7498.7973044554,7127.9362547168
BTC,2019-12-25,7235.6266504955,7166.1730451795,7292.0067358272,7045.1229145654
BTC,2019-12-26,7212.8093952216,7235.6235815876,7277.8041110461,7120.2139500788
BTC,2019-12-27,7183.7065360296,7212.8083613511,7427.4722801559,7105.7238635861
BTC,2019-12-28,7227.2937116818,7183.7060825993,7251.38124578,7065.2783084265
BTC,2019-12-29,7311.560643923,7227.2943882922,7348.7897943166,7217.0795968016
BTC,2019-12-30,7385.464847913,7315.1515481719,7520.6370340888,7272.5937907838
BTC,2019-12-31,7251.2767943228,7379.1578812114,7396.6033217963,7202.130765888
BTC,2020-01-01,7179.9578192867,7251.2778875377,7298.8920416221,7119.6269458661
BTC,2020-01-02,7174.7440119511,7179.9576886221,7237.014865974,7152.9924021269
BTC,2020-01-03,6955.4875796712,7174.712356544,7190.1887492761,6914.8574738005
BTC,2020-01-04,7291.2195053189,6955.4875796713,7390.0418350594,6852.0934014516
BTC,2020-01-05,7337.6366701377,7291.2175035999,7390.7629353266,7263.1786956072
BTC,2020-01-06,7347.4332644392,7337.421390676,7487.3338707877,7316.7633702616
BTC,2020-01-07,7713.8607536496,7351.5788898737,7749.6486132989,7339.7025230938
BTC,2020-01-08,8039.6037008183,7714.9084837456,8192.1588771153,7708.8853512691
BTC,2020-01-09,8067.6063690564,8046.8029434773,8463.1834184145,7871.0354994792
BTC,2020-01-10,7808.7013638165,8046.1115292961,8046.2838824034,7755.4012267825
BTC,2020-01-11,8087.4528852359,7808.7037326474,8136.4991260981,7670.4577915925
BTC,2020-01-12,8078.9935319903,8195.4759992712,8278.6605796425,8008.905116977
BTC,2020-01-13,8149.3137171468,8080.2296143216,8188.3858023401,7959.5335219804
BTC,2020-01-14,8116.9610079465,8150.8073363647,8191.1877148195,8035.3155303557
BTC,2020-01-15,8735.1424391365,8110.5112347453,8848.9219945188,8108.9540387696
BTC,2020-01-16,8843.6757322237,8735.1484173123,8897.643792588,8558.7443773392
BTC,2020-01-17,8711.6375778988,8825.385428024,8855.5301353874,8587.5183510031
BTC,2020-01-18,8925.2990284456,8711.6373107297,9009.5337001471,8665.0115377476
BTC,2020-01-19,8939.8643002492,8925.3034863741,8971.8906323129,8803.0944350362
BTC,2020-01-20,8638.1814404614,8939.8799944275,9181.9727908014,8455.129027536
BTC,2020-01-21,8652.6837629859,8638.1827126888,8739.3538192252,8502.5703185337
BTC,2020-01-22,8708.786013433,8652.6824688107,8783.7501000075,8486.3404573779
BTC,2020-01-23,8635.0743569587,8708.8352221244,8797.7736140327,8575.1032855126
BTC,2020-01-24,8384.0887767671,8635.074107528,8665.2724059751,8277.8091268159
BTC,2020-01-25,8451.2322960209,8381.5997737175,8512.454206647,8220.8673894814
BTC,2020-01-26,8347.567505406,8451.2321285783,8458.2839929308,8256.0430665915
BTC,2020-01-27,8562.307470442,8347.5699512759,8597.9041431215,8282.3583072511
BTC,2020-01-28,8881.9623914604,8562.307388095,8982.0354404362,8554.1256336151
BTC,2020-01-29,9131.1149880642,8877.7336172999,9176.3886480302,8874.2848186197
BTC,2020-01-30,9320.9784062486,9131.1146528164,9432.6774872835,9104.8240633841
BTC,2020-01-31,9545.0779565894,9288.5226462662,9633.2510350153,9185.1813402348
BTC,2020-02-01,9388.8807518859,9548.5453758381,9558.4326133253,9198.6590414019
BTC,2020-02-02,9363.1933827575,9388.8790704776,9451.0645797253,9284.4105590399
BTC,2020-02-03,9385.2603858419,9375.2268312725,9465.4879070367,9150.5345727305
BTC,2020-02-04,9269.7070348447,9385.2597687902,9603.1055824836,9222.9464935155
BTC,2020-02-05,9177.8946372066,9286.2077761598,9349.2470579603,9072.5882144438
BTC,2020-02-06,9625.4566372011,9177.8957937954,9745.1713772974,9147.6522811203
BTC,2020-02-07,9681.3774113095,9600.4035851114,9856.4477732891,9527.1516688188
BTC,2020-02-08,9795.3440659492,9681.3776995274,9872.6160693597,9653.132962425
BTC,2020-02-09,9927.7782564213,9795.343586045,9939.6715013086,9660.3091570566
BTC,2020-02-10,10132.706499106,9900.6846345293,10175.9070114234,9888.1547646154
BTC,2020-02-11,9838.9000162764,10132.7064787693,10197.1992831582,9752.1957570763
BTC,2020-02-12,10236.6351482326,9851.6442542986,10351.4559262839,9711.3609146837
BTC,2020-02-13,10364.9262882252,10236.7932647241,10489.7798581491,10218.5228603197
BTC,2020-02-14,10218.0997373046,10364.2323800436,10516.9179252276,10097.7616888251
BTC,2020-02-15,10367.5279981077,10234.467701605,10598.0301607446,10108.1591627515
BTC,2020-02-16,9926.353690569,10367.5274787261,10397.5364799673,9810.9280724781
BTC,2020-02-17,9876.2349632052,9926.3534545451,10052.3546170894,9642.4650322727
BTC,2020-02-18,9636.6240948155,9933.9019334018,9966.09538429,9468.2926979618
BTC,2020-02-19,10189.9959829746,9636.6243453088,10272.7948244353,9615.2634207426
BTC,2020-02-20,9701.0371914987,10190.007761341,10290.3042606394,9365.7802995899
BTC,2020-02-21,9631.4849459561,9608.9319696903,9704.6926251028,9410.9214156628
BTC,2020-02-22,9670.8586543715,9631.4825593356,9770.3406915984,9579.2374087583
BTC,2020-02-23,9689.0867428481,9696.5330638773,9724.3363918137,9575.0544894763
BTC,2020-02-24,9919.5514478418,9689.0859922174,10008.5404721395,9666.5194970895
BTC,2020-02-25,9640.4695050585,9921.0485615766,10008.3784911882,9480.1859420408
BTC,2020-02-26,9392.8696287195,9640.4685621125,9679.5950897831,9251.1158336841
BTC,2020-02-27,8787.9783631624,9392.868579469,9393.8641369143,8626.9357463294
BTC,2020-02-28,8784.9953524383,8790.3368531973,8977.5855649234,8530.4963793833
BTC,2020-02-29,8778.4705108021,8818.1022690105,8904.1262180007,8459.6952608372
BTC,2020-03-01,8639.5914172977,8778.4673162913,8806.8449653776,8591.2925399615
BTC,2020-03-02,8548.9483224221,8639.5920809829,8747.7257181204,8412.7233290889
BTC,2020-03-03,8923.0443982559,8549.0459988488,8977.3332033247,8491.456294967
BTC,2020-03-04,8791.1120581303,8916.7398900879,8919.2637483471,8652.8090244274
BTC,2020-03-05,8756.9610624113,8791.112072677,8852.2566596498,8682.6845936939
BTC,2020-03-06,9078.5787771302,8756.9621160099,9172.1382578197,8745.9929560968
BTC,2020-03-07,9126.6368222216,9073.1601342024,9191.1503397165,9004.9447121357
BTC,2020-03-08,8925.2134877789,9126.8883175898,9204.6723591899,8858.6475568679
BTC,2020-03-09,8166.3138940249,8925.217517945,8925.3830385259,8163.6824715264
BTC,2020-03-10,7875.7508752183,8166.313267607,8256.1255068954,7625.18961911
BTC,2020-03-11,7959.2282742121,7939.2528230561,8159.1579194117,7745.1520785995
BTC,2020-03-12,7955.3062841815,7959.2336539695,7984.60248779,7591.897234712
BTC,2020-03-13,5800.2089048343,7954.4400079769,7977.8436803201,5568.0166896362
BTC,2020-03-14,5672.6812010316,5803.7943141679,6013.2528924193,3867.0913120448
BTC,2020-03-15,5304.149952186,5672.6511129606,5809.6402964717,5214.7743017463
BTC,2020-03-16,5355.1873735338,5304.1490746261,6115.8344783085,5076.8620925173
BTC,2020-03-17,4944.7023359837,5359.5819953221,5439.4667029544,4452.2605452255
BTC,2020-03-18,5465.582594124,4944.6925087191,5558.1292949021,4921.2031446622
BTC,2020-03-19,5363.8228532507,5465.555260981,5466.942335409,5043.0750917129
BTC,2020-03-20,6301.0634040737,5363.8162302599,6428.7804432327,5274.927111767
BTC,2020-03-21,6185.2798385235,6301.1202913009,6942.9352678443,5680.1032816327
BTC,2020-03-22,6187.0537502172,6176.205753566,6470.3547667067,5883.7541571284
BTC,2020-03-23,5884.3401334651,6187.042145894,6431.8731619281,5802.5534018084
BTC,2020-03-24,6455.4546882515,5829.352510533,6620.8582532297,5694.1982989147
BTC,2020-03-25,6784.3180114254,6455.4506497597,6863.6021964479,6406.0374386706
BTC,2020-03-26,6706.9850891337,6784.3252039507,6981.7203862999,6488.1118850734
BTC,2020-03-27,6721.4953923809,6697.9483199297,6796.0537009424,6537.856462365
BTC,2020-03-28,6682.7800491951,6718.0848719058,6865.5414242377,6597.3075835098
BTC,2020-03-29,6229.4883428258,6682.780622083,6688.0432774437,6044.4751102185
BTC,2020-03-30,5922.4898350924,6229.4933199122,6284.2724607738,5879.7775279033
BTC,2020-03-31,6483.7394455297,5879.8168356462,6615.7864800561,5858.8579348981
BTC,2020-04-01,6446.4213468415,6483.6170416022,6533.0649088302,6344.6335361166
BTC,2020-04-02,6537.3364615033,6446.4426671473,6605.4444557466,6159.5824510417
BTC,2020-04-03,6850.5587116906,6537.6869903915,7212.7251455572,6519.9348986302
BTC,2020-04-04,6776.370093566,6796.9251957499,7049.7063662037,6612.6779556242
BTC,2020-04-05,6855.9332644576,6772.0073009494,7003.1261340455,6664.6108047468
BTC,2020-04-06,6805.3622868989,6873.720047521,6908.855128041,6684.7157318651
BTC,2020-04-07,7278.2439697658,6809.0045677517,7319.9780929005,6775.1110139068
BTC,2020-04-08,7175.6674765579,7277.7042816172,7464.7322447448,7081.6392093517
BTC,2020-04-09,7367.2933984502,7175.6694181696,7424.7437205815,7155.2110526204
BTC,2020-04-10,7321.8166138877,7366.9009606414,7399.4691329835,7125.7755189952
BTC,2020-04-11,6866.3981890103,7321.8157461222,7325.3247779259,6752.5936636938
BTC,2020-04-12,6873.848495157,6872.1372659497,6949.7888750096,6777.8896942429
BTC,2020-04-13,7043.4388635241,6873.8485549066,7201.9903551464,6797.7790628043
BTC,2020-04-14,6889.8637723481,7043.4388929919,7050.7710252237,6600.7714938355
BTC,2020-04-15,6887.554907833,6889.8639781647,6991.3263967632,6772.3221319856
BTC,2020-04-16,6718.7999502834,6887.5488979254,6942.9070804085,6701.0211163339
BTC,2020-04-17,7166.5828171387,6628.9752825049,7178.7658941716,6486.5313078652
BTC,2020-04-18,7065.0823890422,7162.5272306278,7200.3172088039,6996.1491089494
BTC,2020-04-19,7277.1405855631,7065.0660857569,7301.814370888,7029.0159611769
BTC,2020-04-20,7185.87030343,7277.1406537464,7292.862985328,7066.9471850573
BTC,2020-04-21,6856.1464345446,7185.8708309939,7221.9159066607,6764.4306986679
BTC,2020-04-22,6904.4757726979,6856.1464256671,6954.0051366353,6782.2393714434
BTC,2020-04-23,7118.3887479246,6904.4762213559,7165.5200044019,6831.9479064183
BTC,2020-04-24,7562.0328317455,7118.3889150784,7725.6716992521,7037.5548449005
BTC,2020-04-25,7497.8617638281,7556.0192600486,7608.3111430331,7407.2669223098
BTC,2020-04-26,7542.3034007032,7497.8598814457,7702.0189800703,7445.6858982455
BTC,2020-04-27,7624.8537859232,7542.3031009324,7707.5942705341,7503.7701429692
BTC,2020-04-28,7776.5075425684,7624.8543379743,7798.2766558804,7621.4870822181
BTC,2020-04-29,7761.7587840758,7788.5742294836,7793.6360176131,7677.1787739545
BTC,2020-04-30,8773.1064879583,7761.7586189955,8973.0792774804,7725.5426535376
BTC,2020-05-01,8767.6726233679,8768.0471796589,9469.0784232378,8415.4747401737
BTC,2020-05-02,8853.7744840141,8767.6721431836,9073.817530476,8593.380362901
BTC,2020-05-03,8963.057557797,8850.7887561659,9037.3419273063,8780.0379253879
BTC,2020-05-04,8904.713816537,9002.3969164711,9223.3855340319,8747.4334188812
BTC,2020-05-05,8887.5058925872,8904.5593937405,8968.5322344028,8539.5111073234
BTC,2020-05-06,8978.2835871237,8887.5074730474,9112.8661506733,8784.0995901784
BTC,2020-05-07,9371.6842727917,9032.1832265712,9392.6354471211,8927.7770678731
BTC,2020-05-08,9900.678866615,9371.6799704477,9958.7339977809,9065.9210447116
BTC,2020-05-09,9917.2484143422,9903.8307542943,10062.7159146252,9732.8065476399
BTC,2020-05-10,9617.5181949278,9917.2531744633,9957.1109283117,9546.0409925606
BTC,2020-05-11,8786.655181651,9616.3770636512,9650.0186029482,8166.4921878884
BTC,2020-05-12,8608.125245038,8733.6379434978,9176.1863902424,8206.3315046888
BTC,2020-05-13,8815.2312449023,8608.1199369808,8980.6245047804,8509.5642150125
BTC,2020-05-14,9330.986484701,8823.7808313463,9416.5901827296,8802.9165603225
BTC,2020-05-15,9757.2965855933,9330.9852680521,9940.9560817515,9273.4165870495
BTC,2020-05-16,9362.6355569661,9795.2825564091,9848.1853608679,9155.515350643
BTC,2020-05-17,9418.9185505051,9362.6366461472,9583.062439468,9219.3622046505
BTC,2020-05-18,9684.7019593528,9418.913715302,9879.7120397774,9327.7638326824
BTC,2020-05-19,9723.6801504531,9673.8366316087,9933.9762248941,9523.8489924753
BTC,2020-05-20,9719.4808544776,9723.3169934073,9899.77599404,9473.7422660036
BTC,2020-05-21,9540.8865665842,9719.2544893493,9834.55781877,9332.915195977
BTC,2020-05-22,9141.150637421,9540.2089222634,9571.081814946,8806.7428387451
BTC,2020-05-23,9192.8451358053,9139.8904009519,9265.2515997115,8934.3807281482
BTC,2020-05-24,9220.0758874664,9192.8452548062,9311.8493382119,9093.8343146841
BTC,2020-05-25,9048.7151191611,9219.7460361167,9301.1793115488,8856.4708625726
BTC,2020-05-26,8905.7816045384,9048.6923718826,9051.6929603465,8645.2125479474
BTC,2020-05-27,8835.7272240409,8905.7469216755,9010.8974427745,8707.1240715533
BTC,2020-05-28,9112.9791755927,8835.7272237508,9224.7449647518,8820.5491927792
BTC,2020-05-29,9507.5246646633,9113.1778359026,9523.4574741366,9008.0584497886
BTC,2020-05-30,9425.2818691896,9507.5637917984,9621.6132306645,9335.814885905
BTC,2020-05-31,9688.324390372,9434.033791627,9732.9439791453,9334.9128323857
BTC,2020-06-01,9427.6700841394,9688.5399317488,9698.1408541243,9394.2753873132
BTC,2020-06-02,10268.5819847333,9427.2325353578,10357.7891656244,9417.354211719
BTC,2020-06-03,9516.1354430882,10268.231876664,10292.7030968576,9298.9209500344
BTC,2020-06-04,9667.0607542595,9516.3798280647,9680.2064436579,9406.9711871222
BTC,2020-06-05,9811.367094602,9667.0854019559,9875.6621271187,9472.2510484788
BTC,2020-06-06,9659.6612981892,9811.8293775976,9860.2314469319,9619.6174589658
BTC,2020-06-07,9677.0509945125,9659.0531176385,9736.2711280708,9542.7733979468
BTC,2020-06-08,9737.458558786,9677.050683736,9804.4464866884,9392.8429259367
BTC,2020-06-09,9791.9278997681,9737.4574466497,9803.5735159591,9652.3101139661
BTC,2020-06-10,9786.1420204782,9790.073884068,9870.5193874417,9610.0243540348
BTC,2020-06-11,9874.967047524,9787.914130709,9979.7155257569,9711.8595804282
BTC,2020-06-12,9260.8326409877,9875.0142135212,9962.1803308167,9108.4730458288
BTC,2020-06-13,9464.2280968215,9261.4814437625,9558.7706017956,9238.3891810973
BTC,2020-06-14,9458.6597544046,9464.0860788641,9492.8998835231,9359.8470466204
BTC,2020-06-15,9351.9537280097,9458.6597530336,9481.6974527721,9250.0324075518
BTC,2020-06-16,9441.7689955465,9351.6054773864,9498.609998889,8910.1982654435
BTC,2020-06-17,9510.6606372934,9442.0169879651,9595.2229348834,9380.7460796455
BTC,2020-06-18,9457.6270744096,9510.6412664837,9557.4684199857,9240.6460560184
BTC,2020-06-19,9398.6420936216,9457.4648370114,9480.3744873948,9276.4270939835
BTC,2020-06-20,9279.7607651662,9398.6856028871,9427.1776609648,9236.6572719404
BTC,2020-06-21,9353.0781961865,9278.4691460412,9391.0250942378,9178.3822794606
BTC,2020-06-22,9289.104491444,9353.0781871345,9412.6485046188,9278.9232260848
BTC,2020-06-23,9680.9471278957,9288.603159701,9775.102839222,9272.796157314
BTC,2020-06-24,9609.6802455253,9680.9471289833,9720.7652405271,9576.910847921
